Hour,Minute,Day,Capacity (MW)
5,60,69,359.8268772
6,15,69,366.1390561
6,30,69,331.5138625
6,45,69,386.0443838
6,60,69,371.3158745
7,15,69,374.7282037
7,30,69,376.4324513
7,45,69,370.4100994
7,60,69,388.9335139
8,15,69,347.3980862
8,30,69,364.4923627
8,45,69,383.462036
8,60,69,365.4768237
9,15,69,376.2396911
9,30,69,339.1977405
9,45,69,371.4239971
9,60,69,383.4504789
10,15,69,329.0442378
10,30,69,361.8575031
10,45,69,345.2005861
10,60,69,348.8506904
11,15,69,375.4197203
11,30,69,383.5624347
11,45,69,362.2861168
11,60,69,357.2153488
12,15,69,395.2177684
12,30,69,364.3051312
12,45,69,371.9455927
12,60,69,360.0194596
13,15,69,374.019987
13,30,69,345.708118
13,45,69,366.0680076
13,60,69,351.2159546
14,15,69,362.5781345
14,30,69,377.0023532
14,45,69,397.7892648
14,60,69,358.3150819
15,15,69,374.4443782
15,30,69,358.2330024
15,45,69,367.1792332
15,60,69,411.2659347
16,15,69,368.6833579
16,30,69,355.9430079
16,45,69,382.1214132
16,60,69,380.8541741
17,15,69,340.805107
17,30,69,355.236803
17,45,69,358.380991
17,60,69,361.5624764
18,15,69,367.4323655
18,30,69,356.5418782
18,45,69,372.8104385
18,60,69,373.4212815
19,15,69,351.9221217
19,30,69,371.8687942
19,45,69,347.3502096
19,60,69,379.2184426
20,15,69,362.2143285
20,30,69,377.5018129
20,45,69,349.4519247
20,60,69,378.5141271
21,15,69,361.1925061
21,30,69,364.5258621
21,45,69,361.2668823
21,60,69,376.7032147
22,15,69,395.2255221
22,30,69,380.3841327
22,45,69,366.1970951
22,60,69,353.4771773
23,15,69,367.0908531
23,30,69,349.3839672
23,45,69,364.2849628
23,60,69,381.1367337
24,15,69,364.2826502
24,30,69,385.2407432
24,45,69,357.5599863
24,60,69,372.8776324
1,15,70,371.1178234
1,30,70,342.7946777
1,45,70,357.1718067
1,60,70,382.1655141
2,15,70,347.0893878
2,30,70,363.2063303
2,45,70,349.7665382
2,60,70,349.6805655
3,15,70,350.6308294
3,30,70,379.1897754
3,45,70,365.8224703
3,60,70,371.8395536
4,15,70,356.6264543
4,30,70,363.6746683
4,45,70,379.4162685
4,60,70,344.6390146
5,15,70,353.2981462
5,30,70,382.421847
5,45,70,393.4527764
5,60,70,351.5846079
6,15,70,372.9060231
6,30,70,345.3036065
6,45,70,376.481578
6,60,70,367.8943015
7,15,70,349.1192566
7,30,70,374.0467835
7,45,70,386.4148818
7,60,70,363.1350057
8,15,70,351.0044065
8,30,70,347.4138917
8,45,70,345.3853687
8,60,70,372.2377133
9,15,70,371.2708656
9,30,70,352.8878432
9,45,70,378.0584471
9,60,70,348.2713945
10,15,70,390.0631296
10,30,70,330.8840202
10,45,70,361.2333124
10,60,70,378.0466787
11,15,70,365.9159427
11,30,70,366.5182776
11,45,70,357.3905241
11,60,70,397.8862661
12,15,70,358.1793141
12,30,70,377.1412302
12,45,70,385.5432703
12,60,70,360.1531432
13,15,70,389.4293281
13,30,70,372.9818159
13,45,70,341.3596751
13,60,70,358.000217
14,15,70,363.3378286
14,30,70,376.1578026
14,45,70,377.3820166
14,60,70,377.1259403
15,15,70,342.0276295
15,30,70,340.7384388
15,45,70,387.7410258
15,60,70,379.1948209
16,15,70,372.4624611
16,30,70,391.0261263
16,45,70,395.9495505
16,60,70,353.072514
17,15,70,366.4009496
17,30,70,372.7715737
17,45,70,367.685381
17,60,70,369.0349225
18,15,70,368.8933129
18,30,70,383.5021728
18,45,70,320.718394
18,60,70,365.6185512
19,15,70,361.6154122
19,30,70,358.0423152
19,45,70,368.072434
19,60,70,374.4600334
20,15,70,361.0505253
20,30,70,366.0118462
20,45,70,338.7058455
20,60,70,347.4740573
21,15,70,359.6039037
21,30,70,362.9258623
21,45,70,348.2485843
21,60,70,346.3878521
22,15,70,375.7484483
22,30,70,367.9221451
22,45,70,388.2549065
22,60,70,374.6487439
23,15,70,346.6335411
23,30,70,329.3969554
23,45,70,367.9943048
23,60,70,361.9966919
24,15,70,374.7931391
24,30,70,380.6767246
24,45,70,362.4379976
24,60,70,368.1506431
1,15,71,353.906378
1,30,71,385.380168
1,45,71,366.5643608
1,60,71,356.996514
2,15,71,358.2264866
2,30,71,395.4801261
2,45,71,374.0302825
2,60,71,372.5976074
3,15,71,371.2305165
3,30,71,373.1523839
3,45,71,373.4458039
3,60,71,365.819379
4,15,71,393.7337382
4,30,71,361.7955465
4,45,71,351.9079182
4,60,71,358.9582613
5,15,71,385.0801546
5,30,71,378.5084929
5,45,71,384.9000181
5,60,71,362.2093165
6,15,71,368.1858309
6,30,71,336.0147487
6,45,71,381.194418
6,60,71,363.9554349
7,15,71,366.632351
7,30,71,382.3059055
7,45,71,361.2398901
7,60,71,372.7678723
8,15,71,353.9638305
8,30,71,357.0087898
8,45,71,374.5820153
8,60,71,362.2482892
9,15,71,340.0853009
9,30,71,356.9101489
9,45,71,413.343665
9,60,71,373.7825811
10,15,71,369.2361598
10,30,71,359.0194286
10,45,71,335.9305876
10,60,71,367.9347443
11,15,71,315.3123721
11,30,71,350.5992455
11,45,71,341.8946452
11,60,71,362.2233797
12,15,71,383.2901145
12,30,71,374.1610967
12,45,71,358.4521883
12,60,71,339.0885736
13,15,71,356.987038
13,30,71,346.3070828
13,45,71,372.7456177
13,60,71,356.1283905
14,15,71,388.9071004
14,30,71,363.7935392
14,45,71,340.8512587
14,60,71,367.0120955
15,15,71,377.4583087
15,30,71,357.5964815
15,45,71,375.8273772
15,60,71,371.2694074
16,15,71,372.0084037
16,30,71,360.3693864
16,45,71,363.625459
16,60,71,363.5170428
17,15,71,363.6118024
17,30,71,341.8846369
17,45,71,365.4159857
17,60,71,346.2275493
18,15,71,367.8094855
18,30,71,346.6202899
18,45,71,388.0234666
18,60,71,379.1543633
19,15,71,356.8884085
19,30,71,399.5127088
19,45,71,384.366276
19,60,71,379.6851115
20,15,71,331.7840706
20,30,71,344.9946069
20,45,71,354.2186627
20,60,71,360.3506544
21,15,71,344.2449042
21,30,71,376.4386697
21,45,71,357.1582038
21,60,71,363.0078636
22,15,71,356.7353069
22,30,71,364.2701939
22,45,71,388.1775858
22,60,71,335.7501825
23,15,71,349.9758267
23,30,71,358.0061278
23,45,71,374.7960927
23,60,71,348.9670963
24,15,71,357.1243385
24,30,71,377.2310292
24,45,71,345.6137087
24,60,71,382.8643591
1,15,72,371.3164648
1,30,72,375.0444662
1,45,72,365.4712676
1,60,72,349.3867114
2,15,72,339.5307325
2,30,72,368.2258421
2,45,72,377.4286739
2,60,72,377.5701984
3,15,72,364.3064311
3,30,72,392.6949935
3,45,72,368.7439054
3,60,72,359.1181288
4,15,72,367.437497
4,30,72,355.6315687
4,45,72,376.9698751
4,60,72,391.1990429
5,15,72,382.7412108
5,30,72,369.7790426
5,45,72,343.4386446
5,60,72,355.2926854
6,15,72,372.3128357
6,30,72,364.4610584
6,45,72,388.3454746
6,60,72,376.533214
7,15,72,342.2454356
7,30,72,376.0768159
7,45,72,376.6601376
7,60,72,394.3739626
8,15,72,367.111782
8,30,72,370.0205605
8,45,72,339.9255526
8,60,72,358.179249
9,15,72,341.2655994
9,30,72,363.2928126
9,45,72,352.9549857
9,60,72,344.6291769
10,15,72,365.6415774
10,30,72,351.9527416
10,45,72,386.4685778
10,60,72,402.1772684
11,15,72,368.2140771
11,30,72,370.3356011
11,45,72,333.6568932
11,60,72,390.2273407
12,15,72,355.5029745
12,30,72,372.1140094
12,45,72,362.4197511
12,60,72,371.3391097
13,15,72,364.3007585
13,30,72,367.8544306
13,45,72,348.2963925
13,60,72,367.887214
14,15,72,341.3503826
14,30,72,363.9377656
14,45,72,368.7039921
14,60,72,361.1568453
15,15,72,371.0470287
15,30,72,380.2023737
15,45,72,339.6212442
15,60,72,341.8907458
16,15,72,355.569272
16,30,72,372.7247608
16,45,72,371.3741608
16,60,72,359.8980718
17,15,72,375.2113152
17,30,72,399.7445031
17,45,72,348.0509619
17,60,72,351.8645897
18,15,72,335.7579631
18,30,72,367.9022079
18,45,72,378.7257703
18,60,72,359.6335315
19,15,72,383.5591036
19,30,72,361.9243504
19,45,72,369.7044402
19,60,72,382.3122717
20,15,72,375.3391366
20,30,72,370.8827653
20,45,72,389.0664241
20,60,72,350.7518621
21,15,72,358.1070786
21,30,72,370.5638074
21,45,72,359.8702137
21,60,72,356.4846663
22,15,72,377.5076533
22,30,72,357.4050141
22,45,72,372.182157
22,60,72,362.7132123
23,15,72,358.5809141
23,30,72,373.2002508
23,45,72,370.4802799
23,60,72,333.4054153
24,15,72,360.1646442
24,30,72,348.0581037
24,45,72,367.546732
24,60,72,353.9700903
1,15,73,365.483216
1,30,73,386.2360712
1,45,73,393.5726938
1,60,73,378.7871958
2,15,73,339.5537798
2,30,73,389.7330424
2,45,73,383.3139224
2,60,73,369.8637816
3,15,73,405.5018297
3,30,73,358.1692148
3,45,73,395.0775932
3,60,73,347.6016061
4,15,73,359.2123123
4,30,73,346.5202828
4,45,73,374.9249955
4,60,73,371.67274
5,15,73,355.0545636
5,30,73,342.6828793
5,45,73,321.5550656
5,60,73,350.1042193
6,15,73,342.2317557
6,30,73,376.536936
6,45,73,383.3524918
6,60,73,332.9395967
7,15,73,337.110263
7,30,73,357.8746185
7,45,73,381.2229121
7,60,73,386.2298553
8,15,73,389.7866443
8,30,73,359.2260876
8,45,73,354.9498638
8,60,73,348.7924103
9,15,73,374.7337241
9,30,73,378.2347583
9,45,73,340.6665198
9,60,73,363.4260356
10,15,73,357.0174924
10,30,73,375.5723351
10,45,73,384.4404659
10,60,73,385.3510165
11,15,73,373.6952224
11,30,73,358.8605901
11,45,73,357.8957764
11,60,73,346.4911311
12,15,73,384.7753733
12,30,73,351.0088811
12,45,73,333.8370228
12,60,73,352.1768124
13,15,73,389.4687801
13,30,73,369.853852
13,45,73,359.7111634
13,60,73,369.0593569
14,15,73,372.0737505
14,30,73,372.8841902
14,45,73,362.7637822
14,60,73,403.1109987
15,15,73,383.0382772
15,30,73,325.1673848
15,45,73,350.1403633
15,60,73,365.1831154
16,15,73,373.853805
16,30,73,361.0536247
16,45,73,364.9641964
16,60,73,360.3961364
17,15,73,344.1660919
17,30,73,400.5791937
17,45,73,362.504471
17,60,73,403.7696462
18,15,73,351.1421148
18,30,73,361.5048819
18,45,73,344.2892686
18,60,73,351.7087656
19,15,73,380.4813579
19,30,73,378.0868728
19,45,73,351.3835193
19,60,73,368.1862213
20,15,73,358.5057331
20,30,73,379.2635656
20,45,73,353.1211549
20,60,73,391.1830528
21,15,73,340.3357481
21,30,73,370.4745123
21,45,73,340.946786
21,60,73,353.836052
22,15,73,348.1072862
22,30,73,391.0691434
22,45,73,363.0545327
22,60,73,371.0486865
23,15,73,342.1109644
23,30,73,349.9985796
23,45,73,371.4048477
23,60,73,364.0269562
24,15,73,376.5295358
24,30,73,384.6568916
24,45,73,350.6646006
24,60,73,349.8275162
1,15,74,373.1813206
1,30,74,363.7372482
1,45,74,365.9261523
1,60,74,351.2183156
2,15,74,350.1866543
2,30,74,373.0290507
2,45,74,391.2545973
2,60,74,360.0425368
3,15,74,383.8557413
3,30,74,388.1371829
3,45,74,383.2636104
3,60,74,390.5387328
4,15,74,371.588239
4,30,74,339.2898457
4,45,74,352.2299049
4,60,74,363.1848582
5,15,74,341.9465911
5,30,74,357.1337669
5,45,74,386.5817874
5,60,74,352.9386576
6,15,74,369.0377799
6,30,74,370.3196096
6,45,74,395.9216896
6,60,74,361.5926529
7,15,74,376.2795583
7,30,74,345.5578283
7,45,74,351.35619
7,60,74,371.0606167
8,15,74,374.2986556
8,30,74,357.9856156
8,45,74,370.2123973
8,60,74,354.7023773
9,15,74,375.115458
9,30,74,354.2175701
9,45,74,369.8287672
9,60,74,371.4839991
10,15,74,389.1712623
10,30,74,347.5532419
10,45,74,369.2142306
10,60,74,337.4537167
11,15,74,367.7912585
11,30,74,378.5541734
11,45,74,348.2452191
11,60,74,362.3567853
12,15,74,385.8274671
12,30,74,392.820273
12,45,74,365.7485446
12,60,74,390.0379725
13,15,74,363.1194912
13,30,74,351.4086806
13,45,74,364.0151255
13,60,74,337.1886258
14,15,74,352.1892159
14,30,74,355.5455694
14,45,74,388.2798696
14,60,74,369.3582238
15,15,74,399.1776044
15,30,74,373.0018411
15,45,74,371.5040329
15,60,74,362.0524919
16,15,74,351.1204778
16,30,74,368.4892452
16,45,74,359.5576052
16,60,74,340.2227617
17,15,74,374.1445175
17,30,74,363.0140971
17,45,74,370.0039075
17,60,74,357.1961196
18,15,74,376.9349362
18,30,74,355.9169405
18,45,74,371.5392184
18,60,74,376.6532956
19,15,74,363.6630087
19,30,74,350.648567
19,45,74,369.6215373
19,60,74,383.3486509
20,15,74,330.0605198
20,30,74,367.5812601
20,45,74,368.0254198
20,60,74,371.4437374
21,15,74,359.5160744
21,30,74,371.2510262
21,45,74,356.6445724
21,60,74,369.8942156
22,15,74,384.5100302
22,30,74,364.2291087
22,45,74,348.0481404
22,60,74,364.0228103
23,15,74,372.8211516
23,30,74,361.2914276
23,45,74,392.9101578
23,60,74,358.493058
24,15,74,358.7564813
24,30,74,392.3926291
24,45,74,370.6037451
24,60,74,374.4780145
1,15,75,387.5466061
1,30,75,354.9896348
1,45,75,362.6750809
1,60,75,379.9485733
2,15,75,352.6736766
2,30,75,369.6251646
2,45,75,346.6699235
2,60,75,374.0525192
3,15,75,402.3127382
3,30,75,363.0542587
3,45,75,359.1298931
3,60,75,392.9069679
4,15,75,350.3598629
4,30,75,359.5501889
4,45,75,365.1782217
4,60,75,375.651509
5,15,75,347.887369
5,30,75,349.8725
5,45,75,370.6986913
5,60,75,362.618756
6,15,75,338.2787723
6,30,75,337.4996811
6,45,75,337.3601132
6,60,75,366.0392851
7,15,75,373.1327885
7,30,75,376.6349108
7,45,75,348.3302616
7,60,75,332.7975588
8,15,75,375.4098289
8,30,75,364.3365597
8,45,75,365.4244864
8,60,75,359.0672238
9,15,75,360.6146985
9,30,75,396.846728
9,45,75,363.1964804
9,60,75,374.0766066
10,15,75,330.1708559
10,30,75,341.3672204
10,45,75,352.9185123
10,60,75,368.1179981
11,15,75,371.6353461
11,30,75,406.8001942
11,45,75,336.9474505
11,60,75,337.4252416
12,15,75,361.1120666
12,30,75,351.4825192
12,45,75,348.7133618
12,60,75,381.3138732
13,15,75,358.7302786
13,30,75,373.3846988
13,45,75,369.0453992
13,60,75,339.5122812
14,15,75,378.2521488
14,30,75,361.5192737
14,45,75,354.8755219
14,60,75,363.2073354
15,15,75,372.1540568
15,30,75,383.803172
15,45,75,367.3862083
15,60,75,337.4820039
16,15,75,379.3729281
16,30,75,356.769158
16,45,75,395.921006
16,60,75,375.7012544
17,15,75,376.4233829
17,30,75,360.1323928
17,45,75,351.9109955
17,60,75,353.7665356
18,15,75,344.4894281
18,30,75,352.2314005
18,45,75,385.063148
18,60,75,355.9214961
19,15,75,364.7398117
19,30,75,391.2093994
19,45,75,357.5511173
19,60,75,362.4173083
20,15,75,377.0321922
20,30,75,368.9793523
20,45,75,373.2877908
20,60,75,359.521261
21,15,75,362.8192484
21,30,75,392.2327738
21,45,75,398.8068148
21,60,75,365.1525428
22,15,75,353.0435887
22,30,75,364.2281478
22,45,75,356.2625664
22,60,75,353.9523076
23,15,75,333.3944082
23,30,75,340.3399811
23,45,75,365.2341249
23,60,75,355.1221055
24,15,75,387.3607726
24,30,75,335.4107593
24,45,75,350.5123399
24,60,75,373.9451686
1,15,76,373.3925973
1,30,76,358.508731
1,45,76,349.2888326
1,60,76,326.8977022
2,15,76,357.9257448
2,30,76,373.4013838
2,45,76,363.7347743
2,60,76,343.301274
3,15,76,381.3607295
3,30,76,377.7791217
3,45,76,362.5987131
3,60,76,367.0606833
4,15,76,366.9206486
4,30,76,368.635096
4,45,76,378.3500597
4,60,76,359.8165315
5,15,76,391.7267867
5,30,76,346.9755787
5,45,76,360.4446551
5,60,76,352.6046862
6,15,76,354.8167964
6,30,76,338.6728105
6,45,76,384.7981148
6,60,76,366.9637321
7,15,76,363.6373402
7,30,76,367.2900447
7,45,76,354.0799316
7,60,76,359.6588592
8,15,76,380.4050076
8,30,76,364.6252878
8,45,76,374.0804319
8,60,76,376.4433321
9,15,76,382.5459818
9,30,76,356.9575045
9,45,76,353.5150926
9,60,76,371.9265363
10,15,76,350.2808726
10,30,76,384.9594813
10,45,76,348.1444563
10,60,76,383.5847374
11,15,76,392.3399723
11,30,76,344.6223152
11,45,76,385.0662004
11,60,76,374.2107846
12,15,76,367.6083149
12,30,76,361.8195126
12,45,76,362.6750633
12,60,76,380.1683848
13,15,76,355.1284987
13,30,76,355.7326401
13,45,76,416.3034324
13,60,76,391.7677866
14,15,76,383.5133656
14,30,76,381.3975961
14,45,76,365.2996324
14,60,76,337.238563
15,15,76,362.58787
15,30,76,378.1797442
15,45,76,376.7083823
15,60,76,391.9795947
16,15,76,385.7218135
16,30,76,373.1441492
16,45,76,356.6832301
16,60,76,361.0876706
17,15,76,374.073811
17,30,76,358.0045993
17,45,76,358.43433
17,60,76,389.5230716
18,15,76,363.5250064
18,30,76,339.8301322
18,45,76,329.8196592
18,60,76,369.7288142
19,15,76,357.8727846
19,30,76,359.20923
19,45,76,363.4294262
19,60,76,366.3244975
20,15,76,349.0322629
20,30,76,365.3000718
20,45,76,329.7719776
20,60,76,350.4274814
21,15,76,359.262525
21,30,76,370.2558448
21,45,76,370.2628115
21,60,76,386.4517933
22,15,76,393.2546243
22,30,76,372.9989985
22,45,76,352.1839713
22,60,76,374.4444589
23,15,76,386.2215604
23,30,76,384.1844691
23,45,76,367.3925765
23,60,76,341.8867622
24,15,76,344.6187406
24,30,76,359.7218627
24,45,76,374.2375571
24,60,76,356.0664008
1,15,77,340.0332615
1,30,77,387.3396044
1,45,77,358.3065685
1,60,77,382.0911142
2,15,77,372.8703973
2,30,77,344.3479367
2,45,77,366.6176933
2,60,77,376.7461934
3,15,77,354.4895747
3,30,77,354.3490352
3,45,77,370.9587366
3,60,77,348.7254412
4,15,77,354.555716
4,30,77,387.4184862
4,45,77,360.0865148
4,60,77,373.1577479
5,15,77,357.7131385
5,30,77,340.4452487
5,45,77,357.8828945
5,60,77,356.5226764
6,15,77,369.0066893
6,30,77,357.4801226
6,45,77,382.2551108
6,60,77,332.0614384
7,15,77,372.0827672
7,30,77,357.0025251
7,45,77,381.505458
7,60,77,366.8321593
8,15,77,392.4284586
8,30,77,359.027595
8,45,77,360.5173397
8,60,77,373.494896
9,15,77,382.9605429
9,30,77,345.9411073
9,45,77,322.3337495
9,60,77,362.5979271
10,15,77,369.7896487
10,30,77,390.6495663
10,45,77,361.4473874
10,60,77,367.2179986
11,15,77,376.6906488
11,30,77,355.5905459
11,45,77,349.1158781
11,60,77,361.9511963
12,15,77,336.6313344
12,30,77,373.9907766
12,45,77,348.7498993
12,60,77,340.2496867
13,15,77,366.673306
13,30,77,373.5463798
13,45,77,361.8757198
13,60,77,374.4058649
14,15,77,378.0609134
14,30,77,376.8771606
14,45,77,362.3113423
14,60,77,370.0587371
15,15,77,356.6743364
15,30,77,390.4286839
15,45,77,353.9290491
15,60,77,346.8476031
16,15,77,355.4644805
16,30,77,354.349935
16,45,77,344.7851453
16,60,77,344.8114164
17,15,77,394.0242539
17,30,77,366.8139699
17,45,77,350.5929382
17,60,77,383.1835527
18,15,77,350.025235
18,30,77,390.8304677
18,45,77,360.9410325
18,60,77,353.1321379
19,15,77,387.3283189
19,30,77,356.5853729
19,45,77,365.8614188
19,60,77,377.6186183
20,15,77,370.4685347
20,30,77,355.2537597
20,45,77,331.2349866
20,60,77,352.9119456
21,15,77,376.8874808
21,30,77,383.3359405
21,45,77,369.7360232
21,60,77,380.8918456
22,15,77,370.9994693
22,30,77,389.4883799
22,45,77,390.2557926
22,60,77,356.1661346
23,15,77,366.0450365
23,30,77,375.557887
23,45,77,386.7230314
23,60,77,368.1320635
24,15,77,357.2871915
24,30,77,365.2254713
24,45,77,343.8941918
24,60,77,357.0028676
1,15,78,351.6444331
1,30,78,368.6993403
1,45,78,361.718562
1,60,78,384.4695165
2,15,78,368.9305947
2,30,78,347.1590388
2,45,78,372.9056978
2,60,78,349.423375
3,15,78,369.1087706
3,30,78,405.7438908
3,45,78,358.5507951
3,60,78,369.0162667
4,15,78,384.4719492
4,30,78,349.0979451
4,45,78,386.248269
4,60,78,359.1534506
5,15,78,379.3462187
5,30,78,356.9767398
5,45,78,394.0467217
5,60,78,385.2476317
6,15,78,354.483106
6,30,78,395.659165
6,45,78,361.1405765
6,60,78,378.9191748
7,15,78,368.6268511
7,30,78,365.6352373
7,45,78,398.9623867
7,60,78,340.5278345
8,15,78,340.874411
8,30,78,379.0054891
8,45,78,330.2974612
8,60,78,379.1654989
9,15,78,387.1108595
9,30,78,341.3825938
9,45,78,365.1825482
9,60,78,355.9132512
10,15,78,380.9829599
10,30,78,355.3483989
10,45,78,378.8730226
10,60,78,353.203333
11,15,78,383.3520137
11,30,78,371.8179586
11,45,78,346.3020106
11,60,78,346.8715555
12,15,78,366.6423401
12,30,78,333.3343324
12,45,78,380.7057826
12,60,78,389.8846291
13,15,78,376.541262
13,30,78,346.9308442
13,45,78,369.6517483
13,60,78,402.3462548
14,15,78,386.3032296
14,30,78,374.6497091
14,45,78,380.0242437
14,60,78,387.7066954
15,15,78,368.8592751
15,30,78,363.9713315
15,45,78,361.2987583
15,60,78,368.3592746
16,15,78,361.9126092
16,30,78,353.2064241
16,45,78,350.4964915
16,60,78,375.6657848
17,15,78,356.4641341
17,30,78,350.3079018
17,45,78,343.2662155
17,60,78,343.2297429
18,15,78,376.9547833
18,30,78,359.7554266
18,45,78,375.8488657
18,60,78,385.611179
19,15,78,361.3469947
19,30,78,377.590656
19,45,78,413.1217288
19,60,78,360.2250374
20,15,78,373.0423699
20,30,78,360.7144006
20,45,78,383.9994374
20,60,78,359.1633447
21,15,78,358.886204
21,30,78,376.567971
21,45,78,365.3589071
21,60,78,354.5074902
22,15,78,330.2442037
22,30,78,342.6681746
22,45,78,356.8644395
22,60,78,378.6196909
23,15,78,377.156428
23,30,78,374.6560824
23,45,78,382.540477
23,60,78,362.4513009
24,15,78,371.9613216
24,30,78,364.7024459
24,45,78,373.068907
24,60,78,362.6783722
1,15,79,382.6215189
1,30,79,340.1501835
1,45,79,404.379702
1,60,79,361.2909198
2,15,79,345.5454353
2,30,79,346.9708726
2,45,79,365.0394346
2,60,79,387.0254675
3,15,79,350.2730851
3,30,79,372.574411
3,45,79,352.1971056
3,60,79,381.3429843
4,15,79,356.6841481
4,30,79,352.6596795
4,45,79,401.3427769
4,60,79,370.2900268
5,15,79,387.1303407
5,30,79,381.3891242
5,45,79,369.1571019
5,60,79,387.8701748
6,15,79,363.8474772
6,30,79,374.6539295
6,45,79,340.2796745
6,60,79,345.7114699
7,15,79,378.2417522
7,30,79,359.9183561
7,45,79,359.0004961
7,60,79,372.0050348
8,15,79,322.677433
8,30,79,359.8168401
8,45,79,348.0374911
8,60,79,373.4470302
9,15,79,366.215069
9,30,79,340.6361275
9,45,79,364.0886776
9,60,79,362.0189284
10,15,79,374.2984126
10,30,79,355.4722925
10,45,79,343.6238368
10,60,79,364.4778233
11,15,79,373.9212346
11,30,79,371.6228679
11,45,79,376.5289479
11,60,79,350.380436
12,15,79,351.7690764
12,30,79,354.7613244
12,45,79,375.8194662
12,60,79,370.3581967
13,15,79,371.4604722
13,30,79,382.3715391
13,45,79,376.8082321
13,60,79,362.8639676
14,15,79,368.3604812
14,30,79,402.1886947
14,45,79,389.3152444
14,60,79,358.3724729
15,15,79,335.1910473
15,30,79,359.2910696
15,45,79,367.9123508
15,60,79,333.013716
16,15,79,387.0431674
16,30,79,388.9494207
16,45,79,365.5242622
16,60,79,359.2951488
17,15,79,378.0155092
17,30,79,377.6827263
17,45,79,363.6181683
17,60,79,356.607844
18,15,79,369.9316805
18,30,79,396.1876021
18,45,79,341.8962205
18,60,79,393.8392187
19,15,79,335.6559097
19,30,79,352.0143924
19,45,79,375.1191366
19,60,79,383.8776631
20,15,79,351.5797252
20,30,79,362.7061835
20,45,79,352.3541082
20,60,79,340.4852784
21,15,79,384.3925152
21,30,79,357.8350507
21,45,79,366.2155852
21,60,79,400.3052067
22,15,79,371.3098272
22,30,79,365.2860502
22,45,79,377.5059518
22,60,79,369.6490364
23,15,79,345.966067
23,30,79,377.7350993
23,45,79,365.8525307
23,60,79,364.25817
24,15,79,378.1875775
24,30,79,368.9156054
24,45,79,356.7449418
24,60,79,345.9498182
1,15,80,376.3749379
1,30,80,378.6055188
1,45,80,369.0419949
1,60,80,367.2166878
2,15,80,364.2459241
2,30,80,363.7783245
2,45,80,362.2764624
2,60,80,389.1828964
3,15,80,384.7141932
3,30,80,359.6113729
3,45,80,377.8242645
3,60,80,356.224011
4,15,80,353.9808011
4,30,80,363.7136044
4,45,80,369.1080726
4,60,80,356.4583097
5,15,80,342.1549778
5,30,80,378.8166409
5,45,80,358.4119137
5,60,80,366.0908149
6,15,80,375.2870117
6,30,80,367.0800098
6,45,80,366.0859249
6,60,80,371.5671511
7,15,80,374.6974888
7,30,80,356.2778299
7,45,80,371.477428
7,60,80,375.6471518
8,15,80,371.4895274
8,30,80,340.7884741
8,45,80,384.4981643
8,60,80,348.6852328
9,15,80,397.5588547
9,30,80,354.8876242
9,45,80,362.1208229
9,60,80,383.5474789
10,15,80,343.4822027
10,30,80,373.3069962
10,45,80,377.7580319
10,60,80,374.5210794
11,15,80,353.8120346
11,30,80,373.1659714
11,45,80,349.6798466
11,60,80,370.6064342
12,15,80,356.6823963
12,30,80,368.8136167
12,45,80,352.360692
12,60,80,372.4779285
13,15,80,357.6617076
13,30,80,351.769735
13,45,80,329.5950069
13,60,80,373.4179281
14,15,80,394.1736766
14,30,80,356.6236635
14,45,80,389.2692231
14,60,80,362.6915361
15,15,80,352.4187539
15,30,80,367.0677775
15,45,80,359.0316996
15,60,80,377.0825117
16,15,80,351.6485929
16,30,80,367.8333079
16,45,80,370.4258124
16,60,80,367.7980012
17,15,80,370.4056056
17,30,80,358.7810157
17,45,80,341.5044413
17,60,80,371.2493049
18,15,80,350.23509
18,30,80,383.9450323
18,45,80,360.6729377
18,60,80,379.8379725
19,15,80,393.9411851
19,30,80,360.1597731
19,45,80,355.8638253
19,60,80,383.9137165
20,15,80,370.9026315
20,30,80,366.32532
20,45,80,368.043167
20,60,80,353.6173117
21,15,80,382.9009647
21,30,80,358.1865906
21,45,80,383.8874949
21,60,80,357.7567255
22,15,80,389.5484597
22,30,80,370.5790194
22,45,80,314.9237364
22,60,80,362.7259345
23,15,80,386.3406632
23,30,80,360.4951472
23,45,80,355.0640321
23,60,80,373.0624575
24,15,80,389.6806811
24,30,80,377.8603432
24,45,80,367.5694662
24,60,80,374.1490956
1,15,81,374.2000755
1,30,81,362.7659997
1,45,81,372.2237422
1,60,81,365.503315
2,15,81,377.1980581
2,30,81,375.8822997
2,45,81,342.3461357
2,60,81,356.7617456
3,15,81,345.5716559
3,30,81,367.2876317
3,45,81,328.4286602
3,60,81,363.7826254
4,15,81,383.0369908
4,30,81,372.8571483
4,45,81,388.8216424
4,60,81,365.4757988
5,15,81,356.9113542
5,30,81,335.679963
5,45,81,408.8586817
5,60,81,370.4749685
6,15,81,383.1588498
6,30,81,374.4766706
6,45,81,359.3741799
6,60,81,360.4825063
7,15,81,324.388557
7,30,81,349.2421334
7,45,81,358.7715486
7,60,81,354.8910396
8,15,81,377.6252771
8,30,81,373.1897741
8,45,81,357.4289857
8,60,81,346.3223517
9,15,81,378.512861
9,30,81,364.3991348
9,45,81,371.1852387
9,60,81,371.3796734
10,15,81,363.7589187
10,30,81,377.4392727
10,45,81,369.4464437
10,60,81,366.4787659
11,15,81,348.2850994
